date,daily_polarity,cumulated_polarity
2012-12-13,-0.09289044289044289,-0.6683827471302651
2012-12-14,0.0625,-0.516906232061541
2012-12-16,-0.0976190476190476,-0.5457136364363364
2012-12-17,-0.19089743589743588,-0.6639645269164012
2012-12-18,-0.08925595238095238,-0.6648321269828653
2012-12-19,-0.06333333333333332,-0.6396616112586856
2012-12-20,-0.08203282828282828,-0.6365413424015747
2012-12-21,-0.024999999999999994,-0.5768036220052384
2012-12-23,-0.13428571428571429,-0.6343040266979132
2012-12-24,-0.1121141975308642,-0.661978339997834
2012-12-26,0.0030864197530864244,-0.5707679733043477
2012-12-27,-0.050940170940170934,-0.5457263128829117
2012-12-28,-0.13749999999999998,-0.6105780799503487
2012-12-30,-0.10111111111111111,-0.6304077546919679
2012-12-31,-0.10418518518518519,-0.650671735558786
2013-01-01,0.0,-0.5640529475480062
2013-01-02,0.006111111111111118,-0.4828539234072038
2013-01-03,-0.09482905982905981,-0.5134044548384318
2013-01-04,-0.16666666666666666,-0.6117256421993933
2013-01-06,-0.05833333333333333,-0.5886247732664744
2013-01-07,-0.16384615384615384,-0.6741119610363222
2013-01-08,-0.02326388888888888,-0.607636649868532
2013-01-09,-0.06707341269841269,-0.5938201955476822
2013-01-10,0.02665501165501166,-0.48811459229060516
2013-01-11,-0.14444444444444443,-0.5675801970467405
2013-01-13,-0.045833333333333316,-0.5378560624890059
2013-01-14,-0.07012820512820511,-0.536383738946577
2013-01-15,-0.025777000777000778,-0.49075620985515916
2013-01-16,-0.040416666666666656,-0.4658423791552665
2013-01-17,0.05877136752136753,-0.3450570957353776
2013-01-18,-0.44166666666666665,-0.7407890371116477
2013-01-20,-0.0678030303030303,-0.7099766749523351
2013-01-21,-0.04015151515151515,-0.6556146040058128
2013-01-22,0.016666666666666673,-0.5516711442994394
2013-01-23,-0.06770833333333333,-0.5459398562564108
2013-01-24,-0.07713675213675214,-0.5503999481182256
2013-01-25,-0.08333333333333333,-0.5604628843806695
2013-01-27,-0.052777777777777764,-0.5386306658776214
2013-01-28,0.031001748251748264,-0.43592527212528615
2013-01-29,-0.0379059829059829,-0.41579996725397733
2013-01-30,-0.08227777777777777,-0.44272558010709984
2013-01-31,-0.13499999999999998,-0.5187890210489234
2013-02-01,-0.04444444444444443,-0.494171181424788
2013-02-03,-0.05833333333333333,-0.4867194092039195
2013-02-04,0.0003205128205128215,-0.4216057863978301
2013-02-05,-0.052094988344988345,-0.41757572698006307
2013-02-06,-0.11664923039923039,-0.4786363995903627
2013-02-07,-0.005902777777777773,-0.42082209459866005
2013-02-08,-0.20833333333333334,-0.5731347068674921
2013-02-10,-0.045833333333333316,-0.5426711442965607
2013-02-11,-0.1673611111111111,-0.6377907329339415
2013-02-12,-0.12173076923076921,-0.6746174602766735
2013-02-13,-0.06769230769230769,-0.652503274791752
2013-02-14,-0.14754273504273505,-0.7131834034743246
2013-02-15,-0.06666666666666667,-0.6849095976071755
2013-02-17,-0.10833333333333332,-0.7020663268257837
2013-02-18,-0.08367604617604617,-0.6922818290601062
2013-02-19,-0.0769675925925926,-0.6770914106034318
2013-02-20,-0.051057692307692304,-0.638013272270483
2013-02-21,-0.09034722222222223,-0.6434268277007994
2013-02-22,-0.08333333333333333,-0.6411058303735242
2013-02-24,-0.12777777777777777,-0.6835382535295745
2013-02-25,-0.06871794871794872,-0.6612621543365734
2013-02-26,-0.05303418803418802,-0.6262677355697575
2013-02-27,-0.14619047619047618,-0.6890881354824895
2013-02-28,-0.0450553613053613,-0.6424106369351904
2013-03-01,-0.19999999999999998,-0.7568915837235544
2013-03-03,-0.1517361111111111,-0.8078686975479747
2013-03-04,-0.195,-0.8953235198043031
2013-03-05,-0.10102564102564102,-0.8771618134705352
2013-03-06,-0.03262820512820513,-0.7930203957306035
2013-03-07,0.009914529914529917,-0.6775373251954735
2013-03-08,-0.13518518518518519,-0.7225273186529929
2013-03-10,-0.09166666666666666,-0.7180096311727034
2013-03-11,-0.11155270655270656,-0.7339793876241023
2013-03-12,0.009871794871794874,-0.6263987151317114
2013-03-13,0.006837606837606845,-0.5361735957419834
2013-03-14,-0.040576923076923066,-0.5053739636552365
2013-03-15,-0.19999999999999998,-0.638097520201876
2013-03-17,-0.09999999999999999,-0.6531526381484014
2013-03-18,-0.055512820512820506,-0.6217164076871972
2013-03-19,-0.11049145299145298,-0.6494436667275579
2013-03-20,-0.07774490466798159,-0.6407332664868239
2013-03-21,-0.08916666666666664,-0.6446041750188379
2013-03-22,-0.19999999999999998,-0.7587931134105287
2013-03-24,-0.05833333333333333,-0.716114313831554
2013-03-25,-0.12490972222222221,-0.7456933945775622
2013-03-26,-0.09583333333333333,-0.7422584570823139
2013-03-27,-0.13999999999999999,-0.7834474523473265
2013-03-28,-0.04416666666666665,-0.7233199487221477
2013-03-31,0.09120370370370369,-0.5358263742919608
2013-04-01,-0.05648148148148148,-0.5209775234584509
2013-04-02,-0.1377136752136752,-0.5893375765663883
2013-04-03,-0.09532051282051279,-0.6062042334382453
2013-04-04,-0.10984307359307358,-0.6353481262956884
2013-04-05,-0.29374999999999996,-0.8445192493334193
2013-04-07,-0.09166666666666666,-0.8237617398274215
2013-04-08,-0.030854700854700847,-0.7449555477708514
2013-04-09,-0.015384615384615382,-0.6611701160434572
2013-04-10,-0.08066468253968254,-0.6538184441130186
2013-04-11,-0.10583333333333332,-0.6726140929839585
2013-04-12,-0.39375,-0.976824292268307
2013-04-14,-0.09999999999999999,-0.9467873909065077
2013-04-15,-0.05647435897435897,-0.8772234239133466
2013-04-16,-0.15833333333333333,-0.9187789326669985
2013-04-17,-0.07579365079365079,-0.8722628022787319
2013-04-18,-0.06588271604938271,-0.8220280621189777
2013-04-19,-0.32499999999999996,-1.037597960025411
2013-04-21,-0.1361111111111111,-1.0355818514830126
2013-04-22,-0.05648809523809523,-0.9542111156710937
2013-04-23,-0.0776388888888889,-0.9048234167601243
2013-04-24,-0.04198412698412697,-0.8263555501499268
2013-04-25,-0.0094047619047619,-0.7257541256656364
2013-04-26,0.009259259259259264,-0.6198809529327969
2013-04-28,-0.06388888888888888,-0.6012499874624131
2013-04-29,-0.06692307692307692,-0.5881334032793167
2013-04-30,-0.044333791208791204,-0.5541736406164918
2013-05-01,-0.1448076923076923,-0.6252085739822284
2013-05-02,-0.011111111111111112,-0.5530906066306316
2013-05-03,0.0027777777777777796,-0.476684245669738
2013-05-05,-0.09999999999999999,-0.513227037730182
2013-05-06,-0.013408119658119654,-0.458313296220667
2013-05-07,-0.05167658730158729,-0.4489782549569419
2013-05-08,-0.06332521645021645,-0.4525345431407918
2013-05-09,-0.05834956709956709,-0.4506417614218648
2013-05-10,-0.027777777777777773,-0.41842916145888626
2013-05-12,-0.05833333333333333,-0.4210603260130422
2013-05-13,-0.2190972222222222,-0.5841051133045353
2013-05-14,-0.14045454545454544,-0.6468023593093227
2013-05-15,-0.0775,-0.638198670791528
2013-05-16,-0.11829212454212452,-0.671532447901242
2013-05-17,0.0,-0.5821366380507269
2013-05-19,-0.10575396825396824,-0.6103953544150139
2013-05-20,-0.021031746031746023,-0.5501699888843011
2013-05-21,-0.06215773809523809,-0.5390879425648419
2013-05-22,-0.11885760073260072,-0.5861810241638572
2013-05-23,-0.048789682539682536,-0.5569370576402577
2013-05-24,-0.08333333333333333,-0.5661297601535658
2013-05-26,-0.10833333333333332,-0.5990987108013304
2013-05-27,-0.02879629629629629,-0.548141728458795
2013-05-28,-0.0886904761904762,-0.5638624265222707
2013-05-29,-0.10775935374149659,-0.5965592297931638
2013-05-30,-0.08508333333333333,-0.6022273455330172
2013-05-31,-0.32499999999999996,-0.8470575764677886
2013-06-02,-0.16999999999999998,-0.9042954928558757
2013-06-03,-0.04142857142857142,-0.8253423490290281
2013-06-04,-0.06666666666666665,-0.7821377087678321
2013-06-05,-0.031686507936507936,-0.7097044022285854
2013-06-06,-0.06456349206349206,-0.6797905537108663
2013-06-07,-0.24999999999999997,-0.8392954074708886
2013-06-09,0.0,-0.727566640098337
2013-06-10,-0.13360881542699724,-0.7643202563237398
2013-06-11,-0.07136243386243385,-0.733934772400878
2013-06-12,-0.05052721088435374,-0.6867590449368544
2013-06-13,-0.09871794871794871,-0.6940541872272497
2013-06-14,-0.2875,-0.889160236136377
2013-06-16,-0.0861111111111111,-0.8569044691543894
2013-06-17,-0.01398809523809523,-0.7568196417451968
2013-06-18,-0.034920634920634915,-0.6909908564463961
2013-06-19,-0.007083333333333325,-0.6060880357161644
2013-06-20,-0.04851234567901234,-0.5739166691443538
2013-06-21,-0.32499999999999996,-0.8225156767794769
2013-06-23,-0.05833333333333333,-0.771353995731526
2013-06-24,-0.038690476190476185,-0.7073602079741319
2013-06-25,-0.027123015873015865,-0.6403179473284829
2013-06-26,-0.018683760683760677,-0.5737612380362235
2013-06-27,-0.06988095238095238,-0.5672618893678576
2013-06-28,-0.1611111111111111,-0.6528579063746395
2013-06-30,-0.08425925925925926,-0.6502073499726075
2013-07-01,-0.04869047619047618,-0.6123408581368612
2013-07-02,0.035416666666666666,-0.4954080903662397
2013-07-03,-0.04088888888888888,-0.470347213784823
2013-07-04,-0.057129629629629614,-0.46486323446876654
2013-07-05,-0.33749999999999997,-0.7404796643673606
2013-07-07,-0.05833333333333333,-0.7002387895878304
2013-07-08,0.10347718253968255,-0.5035443487018251
2013-07-09,-0.03499999999999999,-0.4715114674337114
2013-07-10,-0.07363095238095238,-0.4823738229780142
2013-07-11,0.039633699633699636,-0.37852550692394715
2013-07-12,-0.3234375,-0.651572896444104
2013-07-14,-0.07083333333333332,-0.6356674773369408
2013-07-15,-0.02261904761904761,-0.5736651353123912
2013-07-16,0.04946581196581198,-0.44783181569369734
2013-07-17,-0.058098290598290594,-0.4463137944281534
2013-07-18,-0.0812037037037037,-0.4681032684471157
2013-07-19,-0.26875,-0.6745383782176313
2013-07-21,-0.09999999999999999,-0.6847424126101935
2013-07-22,-0.07055555555555555,-0.6641436200689524
2013-07-23,-0.23732638888888888,-0.813057815386745
2013-07-28,0.0,-0.7048218513779324
2013-07-29,-0.1722222222222222,-0.7832167084427589
2013-07-30,-0.19444444444444445,-0.8733976997085536
2013-07-31,-0.08653846153846152,-0.8436676251084524
2013-08-01,0.031068376068376074,-0.7002884428728626
2013-08-02,-0.23833333333333334,-0.8453979079102857
2013-08-04,-0.17277777777777778,-0.9056345406402432
2013-08-05,-0.003846153846153841,-0.7889207223775887
2013-08-06,-0.08476190476190475,-0.7686598436459849
2013-08-07,-0.35,-1.0163342308821344
2013-08-08,-0.008703703703703701,-0.8897413872150247
2013-08-09,-0.045,-0.8162971450697736
2013-08-11,-0.2333333333333333,-0.9409632880234876
2013-08-13,-0.04288690476190475,-0.8585871836257313
2013-08-14,-0.03307539682539682,-0.7773656513192941
2013-08-15,0.019285714285714295,-0.6545953888678875
2013-08-16,-0.16499999999999998,-0.7324542758879478
2013-08-18,-0.10505050505050505,-0.7399989293952892
2013-08-19,0.03030423280423281,-0.6111844849273385
2013-08-20,0.0,-0.5298223226537078
2013-08-21,-0.08966666666666666,-0.5489579289694759
2013-08-22,-0.012647005772005766,-0.4885265022882743
2013-08-23,-0.15666666666666668,-0.5801594949426283
2013-08-25,-0.12777777777777777,-0.6307052222737694
2013-08-26,-0.0600595238095238,-0.6068039422556806
2013-08-27,-0.11119047619047617,-0.6372154032132109
2013-08-28,-0.08393162393162391,-0.6363195743575575
2013-08-29,-0.07738095238095237,-0.6289923285699615
2013-08-30,-0.25999999999999995,-0.8052595487497042
2013-09-01,-0.10833333333333332,-0.8063950397072559
2013-09-02,-0.13296296296296298,-0.8320090013533533
2013-09-03,-0.06293650793650793,-0.7841867236029488
2013-09-04,-0.12136363636363635,-0.8011577763325368
2013-09-05,-0.03645833333333333,-0.7309643038490087
2013-09-06,-0.30625,-0.9399068005129827
2013-09-08,-0.12685185185185185,-0.9416362850414588
2013-09-09,-0.14793650793650795,-0.964220193041811
2013-09-10,-0.1162037037037037,-0.9520648795445037
2013-09-11,-0.0681547619047619,-0.893478765110211
2013-09-12,-0.04071428571428571,-0.815251281084411
2013-09-13,-0.25999999999999995,-0.966723318315099
2013-09-15,-0.09999999999999999,-0.9380310798205194
2013-09-16,-0.10142857142857142,-0.9145869838037783
2013-09-17,-0.053035714285714276,-0.845870957944387
2013-09-18,-0.03645254629629629,-0.769719385778801
2013-09-19,-0.1238095238095238,-0.7910622483504505
2013-09-20,-0.17916666666666664,-0.8649210470883616
2013-09-22,-0.12777777777777777,-0.8775587185274647
2013-09-23,-0.09404761904761903,-0.8547838778721685
2013-09-24,-0.0816468253968254,-0.8226400781869663
2013-09-25,-0.044230769230769226,-0.757359272459812
2013-09-26,-0.14999999999999997,-0.8065380154662871
2013-09-27,-0.16666666666666666,-0.8658366475827615
2013-09-29,-0.09999999999999999,-0.8505746545832823
2013-09-30,-0.0319047619047619,-0.7692491320506538
2013-10-01,-0.06752136752136752,-0.7343664394980882
2013-10-02,-0.11964285714285713,-0.756248893861979
2013-10-03,-0.10213675213675213,-0.7577122049362225
2013-10-04,-0.2686111111111111,-0.9254550759413025
2013-10-06,-0.12083333333333333,-0.9230898858784746
2013-10-07,-0.0388095238095238,-0.8390157453604907
2013-10-08,0.027321428571428576,-0.700002778624007
2013-10-09,-0.1376190476190476,-0.7444359861719182
2013-10-10,-0.04327777777777777,-0.6886128819689451
2013-10-11,-0.32999999999999996,-0.9269432888621587
2013-10-13,-0.09999999999999999,-0.9035466514363542
2013-10-14,-0.08011904761904762,-0.8633836711425039
2013-10-15,-0.12214285714285714,-0.8705910806614722
2013-10-16,-0.09634920634920634,-0.8510453738942645
2013-10-17,-0.15221984805318137,-0.8899722743667494
2013-10-18,-0.19435897435897434,-0.9658562703979147
2013-10-20,-0.07395833333333333,-0.9112377884764211
2013-10-21,-0.09133333333333332,-0.8812652335807735
2013-10-22,-0.09667582417582417,-0.8606251789851781
2013-10-23,-0.0663095238095238,-0.8123664714403193
2013-10-24,0.017600732600732603,-0.6866218079889173
2013-10-25,-0.15583333333333332,-0.7510506041654383
2013-10-27,-0.1259259259259259,-0.7769950962709657
2013-10-28,-0.10053571428571427,-0.7740955914572796
2013-10-29,-0.03433333333333333,-0.7053796938616944
2013-10-30,-0.08775925925925925,-0.6992373268005112
2013-10-31,-0.11055555555555555,-0.716708940839314
2013-11-01,-0.2398478835978836,-0.8611470249648453
2013-11-03,-0.04999999999999999,-0.7965093243776423
2013-11-04,-0.01666666666666666,-0.7071429969145933
2013-11-05,-0.04424603174603174,-0.6572526677344036
2013-11-06,0.006111111111111116,-0.5636467010996927
2013-11-07,-0.1384548611111111,-0.6270677295615311
2013-11-08,-0.22041666666666665,-0.7640078230700816
2013-11-10,-0.1440972222222222,-0.8063987192779228
2013-11-11,-0.062083333333333324,-0.7611325614622154
2013-11-12,-0.10515873015873015,-0.7649677264705715
2013-11-13,-0.12395313681027965,-0.7870867529097602
2013-11-14,-0.13714285714285715,-0.8194509684264599
2013-11-15,-0.31555555555555553,-1.0259194900133382
2013-11-17,-0.23055555555555554,-1.1199024883710953
2013-11-18,-0.11417989417989417,-1.0849986112240313
2013-11-19,-0.09358974358974359,-1.0341510609194957
2013-11-20,-0.044,-0.9404826997143146
2013-11-21,-0.08433333333333333,-0.8996170008130591
2013-11-22,-0.145,-0.9248580962443822
2013-11-24,-0.15833333333333333,-0.9600723773726146
2013-11-25,-0.19166666666666665,-1.0239321927716025
2013-11-26,-0.05767857142857142,-0.9453027601850164
2013-11-27,-0.017824074074074072,-0.8372861454513106
2013-11-28,0.04553030303030303,-0.6802945522284541
2013-11-29,-0.25833333333333336,-0.8480656459806264
2013-12-01,-0.13641975308641974,-0.871589119124386
2013-12-02,-0.04533333333333333,-0.800894678364992
2013-12-03,-0.01168650793650793,-0.7059644046386494
2013-12-04,-0.08786796536796536,-0.6998529057595051
2013-12-05,-0.10714285714285714,-0.7138298742217187
2013-12-06,-0.20875,-0.8275533421442597
2013-12-08,-0.21666666666666665,-0.9340543698359258
2013-12-09,0.035833333333333335,-0.7738777570425137
2013-12-10,-0.10282051282051283,-0.7736780375089083
2013-12-11,-0.015178571428571427,-0.6858629636671362
2013-12-12,0.029333333333333336,-0.5652261121268687
2013-12-13,-0.20875,-0.6987320249645008
2013-12-15,-0.16620370370370371,-0.7719190539931216
2013-12-16,-0.05742063492063492,-0.7265802032233393
2013-12-17,0.011666666666666669,-0.6181896539036417
2013-12-18,0.006785714285714288,-0.5291092345375664
2013-12-19,-0.010790598290598287,-0.46946370026495005
2013-12-20,-0.13499999999999998,-0.5419677064946284
2013-12-22,-0.195,-0.6648198271384868
2013-12-23,-0.014614898989898989,-0.590932514451989
2013-12-24,0.1761111111111111,-0.33615522591112296
2013-12-26,0.04583333333333333,-0.2455722028945488
2013-12-27,-0.13874999999999998,-0.35163111548225157
2013-12-29,-0.19999999999999998,-0.5048212428760679
2013-12-30,-0.09256944444444444,-0.5301878232181266
2013-12-31,-0.22215909090909092,-0.6817671975735413
2014-01-01,-0.0034090909090909033,-0.5944180072602093
2014-01-02,0.06903925619834711,-0.4462485775090714
2014-01-03,-0.16999999999999998,-0.5568430296375698
2014-01-05,-0.22499999999999998,-0.7077149160227449
2014-01-06,-0.1261904761904762,-0.7396928962141496
2014-01-07,-0.043176767676767674,-0.6844001920070184
2014-01-08,-0.03472222222222222,-0.6280136232578875
2014-01-09,-0.0431547619047619,-0.5875658926490611
2014-01-10,-0.14791666666666667,-0.6572645536511256
2014-01-12,-0.25972222222222224,-0.8294903380715504
2014-01-13,-0.06404761904761905,-0.783114461178153
2014-01-14,-0.01759259259259259,-0.6964572119627048
2014-01-15,0.003496503496503504,-0.6002468616755933
2014-01-16,-0.06279761904761903,-0.583138357828595
2014-01-17,-0.15,-0.6555097548982224
2014-01-19,-0.15833333333333333,-0.7265802529252605
2014-01-20,-0.008636363636363619,-0.6384927272921693
2014-01-21,-0.1101111111111111,-0.6636063455519124
2014-01-22,-0.002034632034632027,-0.5773003071275672
2014-01-23,0.013708333333333333,-0.48674054443454695
2014-01-24,-0.075,-0.4969446208826799
2014-01-26,-0.11666666666666665,-0.5474569759095944
2014-01-27,-0.026379870129870125,-0.5009582236099651
2014-01-28,0.014102564102564108,-0.42016704864302434
2014-01-29,0.002777777777777782,-0.3614557508941195
2014-01-30,-0.015059523809523804,-0.328397525997243
2014-01-31,-0.13749999999999998,-0.42218055761964546
2014-02-02,-0.21666666666666665,-0.5826456617713456
2014-02-03,-0.004583333333333335,-0.509665980908232
2014-02-04,-0.09267195767195766,-0.5344901327758019
2014-02-05,-0.042499999999999996,-0.5058376837378831
2014-02-06,0.037222222222222226,-0.4012772866709704
2014-02-07,-0.24,-0.5878584114867824
2014-02-09,-0.20972222222222223,-0.7193236873223623
2014-02-10,0.025722222222222233,-0.5978435850843434
2014-02-11,-0.010666666666666663,-0.5289240580837014
2014-02-12,-0.0010549943883277177,-0.4595675709872698
2014-02-13,0.002450980392156867,-0.3959379903385801
2014-02-14,-0.13333333333333333,-0.4765632268293492
2014-02-16,-0.15833333333333333,-0.5714554625053291
2014-02-17,-0.005000000000000001,-0.5003821111373884
2014-02-18,0.015833333333333345,-0.4179368602420078
2014-02-19,-0.010769230769230765,-0.3730694584040077
2014-02-20,-0.07240079365079365,-0.3958064622129976
2014-02-21,-0.16499118165784832,-0.5081070563286011
2014-02-23,-0.15833333333333333,-0.5988001111717185
2014-02-24,0.02517045454545455,-0.49391612819725994
2014-02-25,-0.009111111111111106,-0.43727608697549336
2014-02-26,0.006865530303030306,-0.3721994455852631
2014-02-27,-0.021274509803921565,-0.3439259834810565
2014-02-28,-0.2333333333333333,-0.5314751675629071
2014-03-01,0.0,-0.46072407702630885
2014-03-02,-0.21666666666666665,-0.6160581869235744
2014-03-03,0.01188888888888889,-0.5221583383153239
2014-03-04,-0.029583333333333326,-0.48223085698916607
2014-03-05,-0.06023809523809524,-0.4782733677395937
2014-03-06,-0.03444444444444444,-0.44904905697698966
2014-03-07,-0.07857142857142856,-0.46784213196844093
2014-03-08,0.0,-0.4055620047754495
2014-03-09,-0.15,-0.5015727389182145
2014-03-10,-0.07208333333333333,-0.5068856558187014
2014-03-11,0.009777777777777781,-0.42963019495183163
2014-03-12,-0.09666666666666666,-0.46910358773577154
2014-03-13,-0.041999999999999996,-0.4486555329016607
2014-03-14,-0.189375,-0.57830456607309
2014-03-16,-0.12261904761904761,-0.6239384952724281
2014-03-17,-0.08357142857142856,-0.6244499209264797
2014-03-18,-0.03214285714285714,-0.5734646930947708
2014-03-19,-0.010624999999999999,-0.5077488687308775
2014-03-20,0.05049603174603175,-0.389660241179922
2014-03-21,-0.25,-0.5877878514901999
2014-03-23,-0.2023148148148148,-0.7118551130133112
2014-03-24,-0.005952380952380951,-0.6230438462477882
2014-03-25,0.08529411764705883,-0.45480882324049887
2014-03-26,-0.04553819444444444,-0.43980191192301976
2014-03-27,0.01315972222222223,-0.3680948354917194
2014-03-28,-0.13666666666666666,-0.45575994456661706
2014-03-29,0.1,-0.29508822353616815
2014-03-30,-0.1638888888888889,-0.4196943483489346
2014-03-31,-0.0036111111111111044,-0.36743486634485645
2014-04-01,-0.007864583333333326,-0.32638574856535124
2014-04-02,-0.007658730158730159,-0.2905953223834527
2014-04-03,-0.02202380952380952,-0.27393447226880396
2014-04-04,-0.1527272727272727,-0.39019501271682766
2014-04-06,-0.14340277777777777,-0.4816542108947368
2014-04-07,-0.19999999999999998,-0.6175353907462604
2014-04-08,-0.07847222222222221,-0.6138000047737482
2014-04-09,-0.1737847222222222,-0.7058743812271406
2014-04-10,-0.11527777777777777,-0.7271846788634205
2014-04-11,-0.21666666666666665,-0.8470469938102986
2014-04-13,-0.26249999999999996,-0.9967863189839761
2014-04-14,-0.187037037037037,-1.0511290677375813
2014-04-15,-0.203125,-1.114325558606721
2014-04-16,-0.20454545454545456,-1.170529654428397
2014-04-17,-0.14513888888888887,-1.159845177315083
2014-04-20,-0.25,-1.2554441513462768
2014-04-21,-0.17129629629629628,-1.2596130854690055
2014-04-22,-0.16145833333333331,-1.2533890793625504
2014-04-23,-0.15464285714285714,-1.241178149830479
2014-04-24,-0.06096296296296296,-1.1369128707038247
2014-04-25,-0.32499999999999996,-1.310564641554681
2014-04-27,-0.13333333333333333,-1.2694328572911049
2014-04-28,-0.045192307692307684,-1.1456355968946932
2014-04-29,-0.04101010101010101,-1.0341362811252182
2014-04-30,-0.013928571428571426,-0.910398458865864
2014-05-01,-0.03269230769230769,-0.82189661164975
2014-05-02,-0.1488888888888889,-0.8613728974076147
2014-05-04,-0.14583333333333331,-0.892538461539775
2014-05-05,-0.022480158730158722,-0.7962020257160172
2014-05-06,-0.20625,-0.8964599398295413
2014-05-07,0.0003431372549019687,-0.7767781725947048
2014-05-08,-0.02666666666666666,-0.7000384974973485
2014-05-09,-0.14166666666666664,-0.748514569121441
2014-05-11,-0.13749999999999998,-0.7863707376124067
2014-05-12,-0.1158974358974359,-0.7975848493438801
2014-05-13,-0.06142857142857141,-0.7528372505003594
2014-05-14,-0.027888888888888883,-0.6805068634563417
2014-05-15,0.0031666666666666705,-0.5867496938919506
2014-05-16,-0.09809523809523808,-0.606735580415354
2014-05-18,-0.16041666666666665,-0.6863823323208365
2014-05-19,-0.13266666666666665,-0.7276763413345847
2014-05-20,-0.03202380952380952,-0.6628303479978304
2014-05-21,-0.07915032679738561,-0.6537433067604267
2014-05-22,-0.021282051282051278,-0.5879976760222688
2014-05-23,-0.013825757575757575,-0.5235479480239297
2014-05-25,-0.1885416666666667,-0.6423938122681682
2014-05-26,-0.0004166666666666728,-0.5572936654582086
2014-05-27,-0.056153846153846144,-0.5392594084103385
2014-05-28,-0.02126068376068376,-0.4887327471439635
2014-05-29,-0.08675213675213675,-0.5104237541354324
2014-05-30,-0.315,-0.7574750719675262
2014-06-01,-0.1831168831168831,-0.8397552826172099
2014-06-02,0.057407407407407414,-0.6705578882919201
2014-06-03,-0.04475308641975308,-0.6260449002831695
2014-06-04,-0.06805555555555555,-0.6107600438623413
2014-06-05,0.015151515151515159,-0.5143028689232003
2014-06-06,-0.13055555555555556,-0.5763933464031923
2014-06-08,-0.11874999999999998,-0.6184126535599783
2014-06-09,-0.021933621933621927,-0.5580218842306326
2014-06-10,-0.004666666666666656,-0.4884035056831563
2014-06-11,-0.03268518518518518,-0.45607139042242584
2014-06-12,-0.015833333333333328,-0.4111915423988709
2014-06-13,-0.09999999999999999,-0.45645286066977075
2014-06-15,-0.21666666666666665,-0.6123555638590398
2014-06-16,0.02777777777777778,-0.5030597273206849
2014-06-17,-0.05304012345679012,-0.48913148332544454
2014-06-18,-0.016333333333333328,-0.4403506063001857
2014-06-19,0.019854166666666673,-0.3618760420765573
2014-06-20,-0.09090909090909091,-0.4046114342343254
2014-06-22,-0.21666666666666665,-0.567415376990627
2014-06-23,-0.060291005291005284,-0.5521708555825979
2014-06-24,-0.059634920634920624,-0.5382996322256239
2014-06-25,-0.02828431372549019,-0.4949243683455343
2014-06-26,-0.12263131313131312,-0.5516703100978751
2014-06-27,-0.27874999999999994,-0.7569807997721778
2014-06-29,-0.14444444444444443,-0.8006543703021621
2014-06-30,-0.11805555555555555,-0.8121251345088981
2014-07-01,-0.001087572558160788,-0.7051009034955682
2014-07-02,-0.023770180436847095,-0.6350065707710407
2014-07-03,-0.032708333333333325,-0.5831814957308982
2014-07-04,-0.10535714285714284,-0.6109042930495134
2014-07-06,-0.25,-0.7795794305071314
2014-07-07,-0.11222222222222222,-0.7880224016286873
2014-07-08,-0.003489057239057239,-0.6866082617190277
2014-07-09,0.0036165577342047966,-0.5915889701359088
2014-07-10,-0.07428571428571429,-0.5871211182325038
2014-07-11,-0.13266666666666665,-0.6416289885390377
2014-07-13,-0.13749999999999998,-0.6937139900035544
2014-07-14,-0.17499999999999996,-0.7763653266815996
2014-07-15,-0.01696428571428571,-0.6899782295468944
2014-07-16,-0.12867647058823528,-0.7268033490911956
2014-07-17,-0.1223076923076923,-0.7523574530992663
2014-07-18,-0.1857142857142857,-0.8379163345183736
2014-07-20,-0.24259259259259258,-0.9689637448262509
2014-07-21,-0.1144097222222222,-0.9543829782712734
2014-07-22,-0.0019230769230769206,-0.8292565886842016
2014-07-23,-0.0391025641025641,-0.7579667740551249
2014-07-24,-0.09707070707070707,-0.7541353522440344
2014-07-25,-0.19722222222222222,-0.850965492502894
2014-07-27,-0.19285714285714287,-0.9305403217579307
2014-07-28,-0.020021645021645013,-0.8266864847800182
2014-07-29,-0.03598290598290598,-0.7526191496608685
2014-07-30,0.012500000000000004,-0.6399289077697814
2014-07-31,-0.030709876543209873,-0.5854501041001057
2014-08-01,-0.09393939393939393,-0.6014531505902186
2014-08-03,-0.15,-0.6713864439817783
2014-08-04,-0.030330578512396688,-0.6123406489920639
2014-08-05,-0.003888888888888886,-0.5347134646187923
2014-08-06,-0.012727272727272724,-0.4762585579041545
2014-08-07,-0.03181818181818181,-0.44467620023218546
2014-08-08,-0.25999999999999995,-0.6454799705261677
2014-08-10,-0.12962962962962962,-0.689181950810163
2014-08-11,-0.14252525252525253,-0.7399618545892999
2014-08-12,-0.03269230769230768,-0.6741488860939293
2014-08-13,-0.06904761904761904,-0.6534523895436489
2014-08-14,-0.10833333333333332,-0.6747967683676692
2014-08-15,-0.11111111111111109,-0.6960775164318861
2014-08-17,-0.21666666666666665,-0.8200808821744626
2014-08-18,-0.12666666666666665,-0.8375766594313407
2014-08-19,-0.07447916666666667,-0.8005558620742804
2014-08-20,-0.09807692307692308,-0.7920611074245714
2014-08-21,-0.11999999999999998,-0.8066202692780156
2014-08-22,-0.25999999999999995,-0.9592412849276521
2014-08-23,-0.13181818181818183,-0.9633632522499299
2014-08-24,-0.25999999999999995,-1.0951183128069242
